horizon_periods,current_regime,feature,family,stay_mean,switch_mean,switch_minus_stay,effect_size,stay_rows,switch_rows,abs_effect_size
1,risk_off_stress,dgs2_level_z,macro_rates,-0.2961567073370867,-0.20518662538767635,0.09097008194941036,0.04763127180531874,22,17,0.04763127180531874
1,risk_off_stress,qqq_ret_12p,qqq_state,-0.012987061197640527,-0.02170513857527745,-0.008718077377636923,-0.04643399834796099,22,18,0.04643399834796099
1,risk_off_stress,qqq_drawdown_12p,qqq_state,-0.17177819883556722,-0.16680978579686379,0.004968413038703434,0.04610806428468046,22,19,0.04610806428468046
1,risk_off_stress,qqew_vs_qqq_nav,breadth_concentration,0.7623331615837908,0.756161384002832,-0.0061717775809588815,-0.038892580646083884,22,19,0.038892580646083884
1,risk_off_stress,qqq_minus_spy_ret_3p,cross_asset,-0.01262840369140081,-0.013433572712032804,-0.000805169020631994,-0.016412774457068822,22,19,0.016412774457068822
1,risk_off_stress,ndx_current_top10_market_cap_weight_pct_chg_3p,breadth_concentration,0.0,0.0,0.0,,22,19,
3,fragile_growth,lqd_agg_ratio_ret_3p,cross_asset,0.023816997502018156,0.008211095159004924,-0.015605902343013232,-0.8126527519585195,14,45,0.8126527519585195
3,fragile_growth,lqd_ret_3p,cross_asset,0.05634771966353896,0.0327538852477824,-0.023593834415756555,-0.69409466090589,14,45,0.69409466090589
3,fragile_growth,qqq_dist_sma10p,qqq_state,0.004772494544957825,0.05021737101121188,0.04544487646625406,0.6153741371634963,14,45,0.6153741371634963
3,fragile_growth,baa10y_chg_3p,macro_credit,-0.07357142857142861,0.10222222222222226,0.17579365079365086,0.5998914267518964,14,45,0.5998914267518964
3,fragile_growth,qqq_minus_spy_ret_3p,cross_asset,-0.0004153144960169656,0.026274572051115826,0.026689886547132793,0.56215025377741,14,45,0.56215025377741
3,fragile_growth,qqq_ret_3p,qqq_state,0.02350687888634304,0.06286589479750951,0.03935901591116647,0.5526932266594581,14,45,0.5526932266594581
3,fragile_growth,qqq_ret_12p,qqq_state,0.017724831172229765,0.10984894922068948,0.09212411804845971,0.5175051403151326,14,43,0.5175051403151326
3,fragile_growth,t5yie_chg_3p,macro_rates,0.03642857142857144,-0.14244444444444446,-0.1788730158730159,-0.501766326667879,14,45,0.501766326667879
3,fragile_growth,real_yield_10y_chg_3p,macro_rates,-0.355,-0.22800000000000004,0.12699999999999995,0.44208819359095175,14,45,0.44208819359095175
3,fragile_growth,breakeven_curve_10y5y_level_z,macro_rates,-0.10384985282896848,0.3788365347480688,0.48268638757703725,0.4099567301705364,14,42,0.4099567301705364
3,fragile_growth,qqq_drawdown_12p,qqq_state,-0.0866078573861211,-0.04828677425110186,0.038321083135019245,0.39906291602579436,14,45,0.39906291602579436
3,fragile_growth,agg_ret_3p,cross_asset,0.03158359873186794,0.024189204244287724,-0.007394394487580214,-0.3897901364495296,14,45,0.3897901364495296
3,fragile_growth,dgs2_level_z,macro_rates,0.3914592660869491,-0.139011976582759,-0.530471242669708,-0.38403239306643483,14,42,0.38403239306643483
3,fragile_growth,ndx_pct_above_sma200_chg_3p,breadth_concentration,0.15324415966671653,0.07787851087707008,-0.07536564878964645,-0.3831124139787135,14,45,0.3831124139787135
3,fragile_growth,qqq_ret_6p,qqq_state,0.008501502321168817,0.04934290028398339,0.04084139796281457,0.3784853048343183,14,45,0.3784853048343183
3,fragile_growth,dxy_ret_3p,cross_asset,-0.01772651598654551,-0.004646799528193123,0.013079716458352387,0.3462936187155653,14,45,0.3462936187155653
3,fragile_growth,ndx_current_top10_market_cap_weight_pct,breadth_concentration,67.42971569121413,67.4297156912141,-2.842170943040401e-14,-0.33049640230982297,14,45,0.33049640230982297
3,fragile_growth,ndx_net_advancers_pct_chg_3p,breadth_concentration,0.048100498286610234,0.2719330888162327,0.22383259052962245,0.3302023442456316,14,45,0.3302023442456316
3,fragile_growth,policy_rate_chg_3p,macro_rates,0.1721428571428571,-0.006444444444444465,-0.17858730158730157,-0.30899249672251033,14,45,0.30899249672251033
3,fragile_growth,dgs10_chg_3p,macro_rates,-0.4107142857142856,-0.32066666666666677,0.09004761904761882,0.28455557400850173,14,45,0.28455557400850173
3,fragile_growth,payems_yoy_chg_3p,macro_growth,-3.554627530674307e-05,-0.005611303162831276,-0.005575756887524533,-0.27138401296692094,14,42,0.27138401296692094
