horizon_periods,current_regime,feature,family,stay_mean,switch_mean,switch_minus_stay,effect_size,stay_rows,switch_rows,abs_effect_size
13,fragile_growth,payems_yoy_chg_13p,macro_growth,0.015459435596910442,0.07098427792049737,0.055524842323586926,1.1289158306435876,53,26,1.1289158306435876
13,fragile_growth,baa10y_level_z,macro_credit,-0.45804068858757707,-1.0510422662968009,-0.5930015777092238,-1.023360800581568,53,26,1.023360800581568
13,fragile_growth,dgs2_chg_13p,macro_rates,-0.04566037735849058,0.07615384615384618,0.12181422351233676,1.0172266377023584,53,26,1.0172266377023584
13,fragile_growth,ndx_current_top10_market_cap_weight_pct,breadth_concentration,68.15792499517191,68.1579249951719,-1.4210854715202004e-14,-0.99365072945774,53,26,0.99365072945774
13,fragile_growth,nfci_level_z,macro_credit,-0.704087509124987,-1.1065914262772458,-0.40250391715225886,-0.9848492010258644,53,26,0.9848492010258644
13,fragile_growth,core_cpi_yoy_chg_13p,macro_growth,0.002337955037455291,0.008018994220677346,0.005681039183222054,0.9673535366327101,53,26,0.9673535366327101
13,fragile_growth,ndx_pct_above_sma200_chg_13p,breadth_concentration,0.03217109284122947,-0.027542604087547926,-0.0597136969287774,-0.7382052863273179,53,26,0.7382052863273179
13,fragile_growth,pce_yoy_chg_13p,macro_growth,0.009386960623717697,0.015134356723252532,0.005747396099534835,0.7139060771241885,53,26,0.7139060771241885
13,fragile_growth,spy_ret_13p,cross_asset,0.08606941762879892,0.06024832910384349,-0.025821088524955432,-0.7067893607550728,53,26,0.7067893607550728
13,fragile_growth,dgs10_chg_13p,macro_rates,0.23849056603773586,0.05115384615384614,-0.18733671988388972,-0.6761789329710964,53,26,0.6761789329710964
13,fragile_growth,rsafs_yoy_chg_13p,macro_growth,0.06186660850733926,0.13598149789737224,0.07411488939003298,0.6656509451781057,53,26,0.6656509451781057
13,fragile_growth,qqq_ret_13p,qqq_state,0.09828290527495946,0.061617640698638,-0.03666526457632146,-0.6511951901589697,53,26,0.6511951901589697
13,fragile_growth,baa10y_chg_13p,macro_credit,-0.2615094339622641,-0.1684615384615385,0.09304789550072562,0.5347002886650483,53,26,0.5347002886650483
13,fragile_growth,qqew_vs_qqq_nav,breadth_concentration,0.6849626606774202,0.7517210747753555,0.06675841409793537,0.4969614809991689,53,26,0.4969614809991689
13,fragile_growth,qqq_rv_short_vs_main,qqq_state,-0.07008475923579995,-0.26199241181661226,-0.19190765258081233,-0.49506789438741233,53,26,0.49506789438741233
13,fragile_growth,sahm_realtime_chg_13p,macro_growth,-1.1452830188679244,-2.043076923076923,-0.8977939042089986,-0.47950568587240305,53,26,0.47950568587240305
13,fragile_growth,agg_ret_13p,cross_asset,0.0013012912780591345,0.007942375270021597,0.006641083991962463,0.43381509803942525,53,26,0.43381509803942525
13,fragile_growth,unrate_level_z,macro_growth,0.8051511751952187,0.5188994832730589,-0.2862516919221598,-0.4295382299412472,53,26,0.4295382299412472
13,fragile_growth,lqd_ret_13p,cross_asset,0.006983386407284741,0.018325518670467188,0.011342132263182446,0.3913418609361828,53,26,0.3913418609361828
13,fragile_growth,real_yield_10y_chg_13p,macro_rates,-0.10415094339622641,-0.011153846153846151,0.09299709724238026,0.34831420877010905,53,26,0.34831420877010905
13,fragile_growth,qqq_minus_spy_ret_13p,cross_asset,0.012213487646160546,0.0013693115947945099,-0.010844176051366035,-0.3103999467390541,53,26,0.3103999467390541
13,fragile_growth,ndx_net_advancers_pct,breadth_concentration,0.03663175858655463,0.187479042317752,0.15084728373119738,0.3017747481989154,53,26,0.3017747481989154
13,fragile_growth,lqd_agg_ratio_ret_13p,cross_asset,0.005473143865131672,0.010219404961356558,0.0047462610962248864,0.29488723185357163,53,26,0.29488723185357163
13,fragile_growth,qqq_drawdown_13p,qqq_state,-0.022748966536037134,-0.016002605748999258,0.006746360787037876,0.25360240349618923,53,26,0.25360240349618923
13,fragile_growth,qqq_drawdown_52p,qqq_state,-0.022748966536037134,-0.016002605748999258,0.006746360787037876,0.25360240349618923,53,26,0.25360240349618923
13,fragile_growth,breakeven_curve_10y5y_level_z,macro_rates,-1.0888415536700058,-0.8773504232200724,0.2114911304499334,0.24085725824468338,53,26,0.24085725824468338
13,fragile_growth,move_chg_13p,cross_asset,-4.777546738301887,-8.211527391538462,-3.433980653236575,-0.2000401407462506,53,26,0.2000401407462506
13,fragile_growth,ndx_net_advancers_pct_chg_13p,breadth_concentration,-0.014609247865546272,0.11289319341347241,0.1275024412790187,0.1972445320994591,53,26,0.1972445320994591
13,fragile_growth,nfci_chg_13p,macro_credit,-0.1630943396226415,-0.14038461538461536,0.02270972423802614,0.18832671314935107,53,26,0.18832671314935107
13,fragile_growth,lqd_agg_ratio_dist_sma26p,cross_asset,0.008869638976464114,0.007483360371154017,-0.0013862786053100967,-0.1327506836241238,53,26,0.1327506836241238
13,fragile_growth,ndx_new_252d_high_low_spread_pct,breadth_concentration,0.09630355923020749,0.10687305326352775,0.010569494033320262,0.11899301246118471,53,26,0.11899301246118471
13,fragile_growth,unrate_chg_26p,macro_growth,-0.5999999999999999,-0.2807692307692309,0.319230769230769,0.08634176049037727,53,26,0.08634176049037727
13,fragile_growth,ndx_pct_above_sma200,breadth_concentration,0.8772155517438536,0.8727099211649775,-0.004505630578876096,-0.0833033382363633,53,26,0.0833033382363633
13,fragile_growth,ndx_pct_above_sma50,breadth_concentration,0.6591106354665431,0.6721489533551245,0.013038317888581341,0.07206669840656453,53,26,0.07206669840656453
13,fragile_growth,vix_chg_4p,cross_asset,-0.7909432075471697,-0.5249999999999997,0.26594320754717005,0.06053781406475526,53,26,0.06053781406475526
13,fragile_growth,ndx_new_252d_high_low_spread_pct_chg_13p,breadth_concentration,0.0031789165772629765,0.009338175532020874,0.006159258954757898,0.049883491620008755,53,26,0.049883491620008755
13,fragile_growth,vix_chg_13p,cross_asset,-2.7484903773584914,-2.917691923076923,-0.1692015457184315,-0.03850912149568207,53,26,0.03850912149568207
13,fragile_growth,qqq_ret_4p,qqq_state,0.02583044071893375,0.02748056033951116,0.0016501196205774109,0.037499986198980075,53,26,0.037499986198980075
13,fragile_growth,move_chg_4p,cross_asset,-0.5666017143396227,-0.5602196411538463,0.006382073185776438,0.0005556849886224916,53,26,0.0005556849886224916
13,fragile_growth,ndx_current_top10_market_cap_weight_pct_chg_13p,breadth_concentration,0.0,0.0,0.0,,53,26,
13,fragile_growth,qqq_above_sma40p,qqq_state,1.0,1.0,0.0,,53,26,
13,macro_tightening,policy_rate_chg_13p,macro_rates,0.10533625730994152,-0.13181818181818183,-0.23715443912812334,-0.9438663417843719,684,77,0.9438663417843719
13,macro_tightening,dgs2_level_z,macro_rates,0.8658261173943331,-0.29712292521762673,-1.16294904261196,-0.926572764364515,646,77,0.926572764364515
